obs.ID,trip.ID,date,name,milkweed.ID,milkweed.status,percent.green,stage.length,leaf.damage,umbel.count,pod.count,stem.count,len.1,len.2,len.3,len.4,len.5,len.6,len.7,len.8,len.9,len.10,dia.1,dia.2,dia.3,dia.4,dia.5,dia.6,dia.7,dia.8,dia.9,dia.10,notes,,,,,,,,,,,
6461,146,9/29/2015,Jessica Aguilar,244,ALIVE,85,none,0,0,0,120,76,76,65,60,17,20,12,25,5,11,4.7,5.2,5.7,2.5,1.7,1.5,1.4,1.3,0.9,,"LAEG (20), OLAP (2500)",,,,,,,,,,,
6462,146,9/29/2015,Jessica Aguilar,245,ALIVE,90,none,0,0,0,37,59,20,8,12,5,10,6,14,5,8,6.2,1.6,2.5,2.4,2.3,0.8,1.5,1.2,1.6,0.8,"OLAP (1000), SYLA (2)",,,,,,,,,,,
6463,146,9/29/2015,Jessica Aguilar,246,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6464,146,9/29/2015,Jessica Aguilar,247,ALIVE,65,none,5,0,0,26,36,38,50,47,5,9,9,30,11,15,2.7,3,3.6,4.4,0.8,5.9,0.9,2.9,0.9,1.2,"LAEG (10), OLAP (700)",,,,,,,,,,,
6465,146,9/29/2015,Jessica Aguilar,248,ALIVE,95,none,0,0,0,6,15,29,33,15,33,5,,,,,2,1,1.8,2.5,3.1,1.6,,,,,,,,,,,,,,,,
6466,146,9/29/2015,Jessica Aguilar,249,ALIVE,80,none,0,0,0,68,95,18,34,14,30,29,23,34,27,23,8.5,3.2,3.1,1.9,2.9,6.6,2.5,2.4,3,3.1,"LAMB (1), SMMB (1)",,,,,,,,,,,
6467,146,9/29/2015,Jessica Aguilar,250,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6468,149,10/11/2015,Geoffrey Osgood,464,ALIVE,70,none,0,0,0,11,16,39,65,34,36,18,9,61,34,20,4.4,4.8,3.5,3.3,4.3,3.1,3.8,1,4.3,2.1,A. nerii (5),,,,,,,,,,,
6469,149,10/11/2015,Geoffrey Osgood,465,ALIVE,95,none,0,0,0,3,38,8,7,,,,,,,,4.4,1.8,1.9,,,,,,,,,,,,,,,,,,,
6470,149,10/11/2015,Geoffrey Osgood,466,ALIVE,90,none,0,0,0,5,34,13,8,34,11,,,,,,3.4,1.5,2.2,3.4,1.1,,,,,,,,,,,,,,,,,
6471,149,10/11/2015,Geoffrey Osgood,467,ALIVE,98,none,0,0,0,5,15,14,8,34,11,,,,,,2.6,1.5,2,1.9,2.2,,,,,,A. nerii (200),,,,,,,,,,,
6472,149,10/11/2015,Geoffrey Osgood,468,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473,149,10/11/2015,Geoffrey Osgood,469,ALIVE,70,none,0,0,0,8,34,7,6,36,12,8,21,7,,,4.8,1.9,1.5,3.3,1,0.9,4.8,3.9,,,A. nerii (50),,,,,,,,,,,
6474,149,10/11/2015,Geoffrey Osgood,470,ALIVE,60,none,0,0,0,10,28,12,9,27,10,6,12,11,11,8,1.7,1.9,1,1,0.9,1.6,3.6,1.2,1,1,A. nerii (100),,,,,,,,,,,
6475,149,10/11/2015,Geoffrey Osgood,471,ALIVE,5,none,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6476,149,10/11/2015,Geoffrey Osgood,472,ALIVE,70,none,0,0,0,20,53,18,28,41,29,60,29,40,23,13,7.2,5.8,2.2,4,3.3,2.9,3.8,1.9,1.9,2.5,A. nerii (500),,,,,,,,,,,
6477,149,10/11/2015,Geoffrey Osgood,473,ALIVE,95,none,0,0,1,4,7,25,28,24,,,,,,,1.4,2.2,1.4,2.5,,,,,,,A. nerii (10),,,,,,,,,,,
6478,149,10/11/2015,Geoffrey Osgood,474,ALIVE,90,none,0,0,0,14,51,23,55,25,23,56,58,19,21,51,2.4,4.3,2.4,3,3.5,2.5,3.3,4.8,5.1,1.6,"A. nerii (200), SMMB (1)",,,,,,,,,,,
6479,149,10/11/2015,Geoffrey Osgood,475,ALIVE,90,none,0,0,0,4,13,55,47,52,,,,,,,4.3,3.2,4.3,2.5,,,,,,,A. nerii (50),,,,,,,,,,,
6480,149,10/11/2015,Geoffrey Osgood,476,ALIVE,95,none,0,0,0,20,48,44,25,60,30,38,31,41,24,16,1.5,6.6,1.9,2.5,2.3,4.5,2.5,2.7,2.4,1.4,"A. nerii (200), SMMB (1)",,,,,,,,,,,
6481,149,10/11/2015,Geoffrey Osgood,477,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6482,149,10/11/2015,Geoffrey Osgood,478,ALIVE,10,none,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6483,149,10/11/2015,Geoffrey Osgood,479,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6484,149,10/11/2015,Geoffrey Osgood,480,ALIVE,90,none,0,0,0,1,6,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,
6485,149,10/11/2015,Geoffrey Osgood,481,ALIVE,60,none,0,0,0,3,41,35,51,,,,,,,,2.5,1.9,3.5,,,,,,,,A. nerii (100),,,,,,,,,,,
6486,149,10/11/2015,Geoffrey Osgood,482,ALIVE,25,none,0,0,0,1,6,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,
6487,149,10/11/2015,Geoffrey Osgood,483,ALIVE,50,none,0,0,0,4,63,69,73,71,,,,,,,4.9,4.9,4.1,3.9,,,,,,,A. nerii (200),,,,,,,,,,,
6488,149,10/11/2015,Geoffrey Osgood,484,ALIVE,90,none,0,0,0,9,19,19,21,17,26,38,28,7,5,,4.1,3.4,2.3,2.5,1.4,3,5.1,3.2,4.4,,"A. nerii (20), stems seem to have been cut off at tips",,,,,,,,,,,
6489,149,10/11/2015,Geoffrey Osgood,485,ALIVE,100,none,0,0,0,3,39,50,28,,,,,,,,3.4,3.4,2.6,,,,,,,,SMMB (1),,,,,,,,,,,
6490,149,10/11/2015,Geoffrey Osgood,486,ALIVE,80,none,0,0,0,4,5,35,38,32,,,,,,,2.1,2.7,2.3,0.9,,,,,,,A. nerii (10),,,,,,,,,,,
6491,149,10/11/2015,Geoffrey Osgood,487,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6492,149,10/11/2015,Geoffrey Osgood,488,ALIVE,60,none,0,0,0,3,42,16,42,,,,,,,,2.2,1.6,3,,,,,,,,A. nerii (50),,,,,,,,,,,
6493,149,10/11/2015,Geoffrey Osgood,489,ALIVE,90,none,1,0,0,3,47,4,9,,,,,,,,3.7,1.7,0.9,,,,,,,,,,,,,,,,,,,
6494,149,10/11/2015,Malin von Knorring,490,ALIVE,95,none ,0,0,0,2,12,18,,,,,,,,,1.4,2,,,,,,,,,,,,,,,,,,,,
6495,149,10/11/2015,Malin von Knorring,491,ALIVE,10,none ,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496,149,10/11/2015,Malin von Knorring,492,ALIVE,98,none ,0,0,0,1,31,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
6497,149,10/11/2015,Malin von Knorring,493,ALIVE,95,none ,0,0,0,1,21,,,,,,,,,,1,,,,,,,,,,round white object-egg?,,,,,,,,,,,
6498,149,10/11/2015,Malin von Knorring,494,ALIVE,70,none ,0,0,0,1,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
6499,149,10/11/2015,Malin von Knorring,495,ALIVE,95,none ,0,0,0,1,7,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,
6500,149,10/11/2015,Malin von Knorring,496,ALIVE,70,none ,0,0,0,1,44,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,
6501,149,10/11/2015,Malin von Knorring,497,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,149,10/11/2015,Malin von Knorring,498,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6503,149,10/11/2015,Malin von Knorring,499,ALIVE,70,none ,0,0,0,3,60,56,7,,,,,,,,4.4,2.6,3.1,,,,,,,,OLAP (70),,,,,,,,,,,
6504,149,10/11/2015,Malin von Knorring,500,ALIVE,70,none ,0,0,0,2,6,13,,,,,,,,,1.2,1.4,,,,,,,,,,,,,,,,,,,,
6505,149,10/11/2015,Malin von Knorring,501,ALIVE,90,none ,0,0,0,2,6,5,,,,,,,,,0.2,0.4,,,,,,,,,,,,,,,,,,,,
6506,149,10/11/2015,Malin von Knorring,502,ALIVE,80,none ,0,0,0,2,19,24,,,,,,,,,1.6,1,,,,,,,,,,,,,,,,,,,,
6507,149,10/11/2015,Malin von Knorring,503,ALIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6508,149,10/11/2015,Malin von Knorring,504,ALIVE,90,none ,0,0,0,2,45,12,,,,,,,,,2.8,1.2,,,,,,,,,OLAP (40),,,,,,,,,,,
6509,149,10/11/2015,Malin von Knorring,505,ALIVE,100,none ,0,0,0,1,9,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,
6510,149,10/11/2015,Malin von Knorring,506,ALIVE,98,none ,5,0,0,2,33,8,,,,,,,,,2.1,1.2,,,,,,,,,,,,,,,,,,,,
6511,149,10/11/2015,Malin von Knorring,507,ALIVE,95,none ,0,0,0,1,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
6512,149,10/11/2015,Malin von Knorring,508,ALIVE,95,none ,0,0,0,3,8,6,6,,,,,,,,1.4,2.4,1.3,,,,,,,,,,,,,,,,,,,
6513,149,10/11/2015,Malin von Knorring,509,ALIVE,100,none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,149,10/11/2015,Malin von Knorring,510,ALIVE,100,none ,1,0,0,1,6,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,
6515,149,10/11/2015,Malin von Knorring,511,ALIVE,50,none ,0,0,0,1,11,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
6516,149,10/11/2015,Malin von Knorring,512,ALIVE,90,none ,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,149,10/11/2015,Malin von Knorring,513,ALIVE,85,none ,0,0,0,6,51,34,9,8,27,29,,,,,3.6,3,1.5,1.2,2.7,2.1,,,,,possible hemiptera larva? - red and black bug,,,,,,,,,,,
6518,149,10/11/2015,Malin von Knorring,514,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,149,10/11/2015,Malin von Knorring,515,ALIVE,80,none,0,0,0,2,32,7,,,,,,,,,2.8,1.1,,,,,,,,,,,,,,,,,,,,
6520,149,10/11/2015,Malin von Knorring,516,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,150,10/15/2015,Louie Yang,411,ALIVE,100,none,0,0,0,2,10,12,,,,,,,,,1.1,1,,,,,,,,,,,,,,,,,,,,
,,,,412,ALIVE,100,none,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,413,ALIVE,40,none,10,0,0,4,17,7,17,22,,,,,,,1.7,1,1.8,2.6,,,,,,,SMMB (2),,,,,,,,,,,
,,,,414,ALIVE,10,none,0,0,0,1,5,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,
,,,,415,ALIVE,70,none,0,0,0,1,79,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,
,,,,416,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,417,ALIVE,90,none,0,0,0,4,19,37,27,41,,,,,,,0.9,2.8,1.6,2.9,,,,,,,,,,,,,,,,,,
,,,,418,ALIVE,100,none,0,0,0,2,31,5,,,,,,,,,1,4.8,,,,,,,,,,,,,,,,,,,,
,,,,419,ALIVE,70,none,0,0,0,43,58,15,12,39,8,40,58,27,7,9,3.6,1.4,2.1,7.9,5,1.1,5,1.8,1.9,1.6,,,,,,,,,,,,
,,,,420,ALIVE,5,none,0,0,0,1,12,,,,,,,,,,1.5,,,,,,,,,,runner stems,,,,,,,,,,,
,,,,421,ALIVE,50,none,0,0,0,24,65,13,17,13,62,5,15,59,15,17,6.2,1.2,5.5,2.6,4,1.6,1.5,1.7,1.8,1.9,"LABE (4), OLAP (1000)",,,,,,,,,,,
,,,,422,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,436,ALIVE,20,none,0,0,0,2,47,11,,,,,,,,,2.4,0.8,,,,,,,,,OLAP (5),,,,,,,,,,,
,,,,437,ALIVE,90,none,3,0,0,16,35,31,57,40,55,57,40,46,62,57,2.7,3.9,3.2,4,3.9,3.1,3.6,5.6,3.9,2.5,"LABE (5), OLAP (500)",,,,,,,,,,,
,,,,438,ALIVE,90,none,0,0,0,2,16,9,,,,,,,,,1.1,2.4,,,,,,,,,,,,,,,,,,,,
,,,,439,ALIVE,10,none,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,440,ALIVE,95,none,0,0,0,25,93,59,50,53,52,45,45,46,10,57,3.6,3.5,2.9,7.2,2.7,3.4,3.9,4,3.6,2.5,LABE (1),,,,,,,,,,,
,,,,441,ALIVE,100,none,0,0,0,2,18,18,,,,,,,,,2.2,2.1,,,,,,,,,,,,,,,,,,,,
,,,,442,ALIVE,100,none,0,0,0,2,18,6,,,,,,,,,1.9,1.2,,,,,,,,,,,,,,,,,,,,
,,,,443,ALIVE,100,none,0,0,0,2,35,14,,,,,,,,,2.5,1.9,,,,,,,,,,,,,,,,,,,,
,,,,444,ALIVE,85,none,0,0,0,2,38,48,,,,,,,,,2.6,3.4,,,,,,,,,OLAP (10),,,,,,,,,,,
,,,,445,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,446,ALIVE,90,none,8,0,0,7,37,8,9,18,51,16,15,,,,3.9,1,1.3,1.9,4.4,1.9,2.9,,,,OLAP (100),,,,,,,,,,,
,,,,447,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,151,10/16/2015,Jessica Aguilar,305,ALIVE,90,none,0,0,0,4,28,17,21,31,,,,,,,2,1.4,1.2,2,,,,,,,OLAP (40),,,,,,,,,,,
6546,151,10/16/2015,Jessica Aguilar,306,ALIVE,90,none,0,0,0,2,10,9,,,,,,,,,0.9,0.8,,,,,,,,,OLAP (10),,,,,,,,,,,
6547,151,10/16/2015,Jessica Aguilar,307,ALIVE,70,none,0,0,0,1,28,,,,,,,,,,1.9,,,,,,,,,,OLAP (1),,,,,,,,,,,
6548,151,10/16/2015,Jessica Aguilar,308,ALIVE,80,none,0,0,0,2,9,35,,,,,,,,,1,3.1,,,,,,,,,OLAP (100) SYRP (1) spider (1),,,,,,,,,,,
6549,151,10/16/2015,Jessica Aguilar,309,ALIVE,20,none,0,0,0,3,11,7,12,,,,,,,,2.2,1,1.2,,,,,,,,,,,,,,,,,,,
6550,151,10/16/2015,Jessica Aguilar,310,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,151,10/16/2015,Jessica Aguilar,311,ALIVE,80,none,0,0,0,1,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
6552,151,10/16/2015,Jessica Aguilar,312,ALIVE,90,none,1,0,0,2,26,6,,,,,,,,,1.8,0.7,,,,,,,,,,,,,,,,,,,,
6553,151,10/16/2015,Jessica Aguilar,313,ALIVE,70,none,0,0,0,3,26,22,20,,,,,,,,1.4,2.5,1.9,,,,,,,,OLAP (5),,,,,,,,,,,
6554,151,10/16/2015,Jessica Aguilar,314,ALIVE,90,none,0,0,0,10,68,46,26,15,18,6,7,6,7,7,5.1,1.2,2.6,2.3,1,1,0.8,4.1,1.1,1,,,,,,,,,,,,
6555,151,10/16/2015,Jessica Aguilar,315,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6556,151,10/16/2015,Jessica Aguilar,316,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,151,10/16/2015,Jessica Aguilar,317,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,151,10/16/2015,Jessica Aguilar,318,ALIVE,10,none,0,0,0,1,20,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,
6559,151,10/16/2015,Jessica Aguilar,319,ALIVE,80,none,1,0,1,12,19,13,62,8,10,6,77,17,18,18,2.3,1,4.8,2,1.7,2,2.2,5.3,1.5,2.5,SMMB (1) LACE (5) LBB (2) OLAP (150),,,,,,,,,,,
6560,151,10/16/2015,Jessica Aguilar,320,ALIVE,60,none,0,0,0,53,56,49,36,39,42,37,44,5,5,7,6.4,3.1,3.1,1.5,1.4,3.1,1.6,3.4,1.7,1.1,LBB (6) OLAP (100) JUSP (1) LACE (10) assassin bug (1),,,,,,,,,,,
6561,151,10/16/2015,Jessica Aguilar,321,ALIVE,75,none,0,0,0,4,7,8,53,65,,,,,,,0.6,0.8,3.2,3.9,,,,,,,SMMB (1) LACE (1),,,,,,,,,,,
6562,151,10/16/2015,Jessica Aguilar,322,ALIVE,80,none,0,0,0,21,89,97,71,11,27,49,8,7,8,14,3.8,1.3,6.6,7.2,2,1,1.1,1,1.2,0.8,OLAP (600) LACE (10) LBB (1),,,,,,,,,,,
6563,151,10/16/2015,Jessica Aguilar,323,ALIVE,70,none,1,0,0,4,42,25,38,15,,,,,,,3.1,1.9,3.3,1.2,,,,,,,OLAP (10),,,,,,,,,,,
6564,151,10/16/2015,Jessica Aguilar,324,ALIVE,85,none,0,0,0,11,62,73,24,22,26,91,67,72,85,15,1.2,1.2,1.6,3.5,5.9,5.5,4,1.5,3.7,7,,,,,,,,,,,,
6565,151,10/16/2015,Jessica Aguilar,325,ALIVE,80,none,0,0,0,2,51,60,,,,,,,,,3.5,3.3,,,,,,,,,,,,,,,,,,,,
6566,151,10/16/2015,Jessica Aguilar,326,ALIVE,85,none,1,0,0,6,29,27,47,44,53,39,,,,,2,2.9,3,2.7,2.4,2.3,,,,,OLAP (1),,,,,,,,,,,
6567,151,10/16/2015,Jessica Aguilar,327,ALIVE,90,none,2,0,0,5,9,38,14,51,45,,,,,,2.3,3.5,2.2,1,0.8,,,,,,,,,,,,,,,,,
6568,151,10/16/2015,Jessica Aguilar,328,ALIVE,90,none,0,0,0,15,64,61,59,60,47,19,8,60,56,6,0.6,0.8,3.7,2.3,4.6,2.4,5.1,3.7,1.1,4.4,OLAP (10),,,,,,,,,,,
6569,151,10/16/2015,Jessica Aguilar,329,ALIVE,80,none,0,0,0,11,29,7,7,6,27,8,40,7,48,42,2,2.4,3.5,3,1,2.5,1,0.9,2.7,1.5,OLAP (400),,,,,,,,,,,
6570,151,10/16/2015,Darren Wong,330,ALIVE,75,none,1,0,0,11,65,18,14,15,9,53,41,7,49,36,5,5.5,2.2,2,2.2,4.1,4.7,4.4,2.3,5,LAEG (1),,,,,,,,,,,
6571,151,10/16/2015,Darren Wong,331,ALIVE,95,none,0,0,0,27,42,8,15,18,23,41,10,17,17,21,5.1,2.4,2.7,3.4,1.8,2,3.3,2.2,1.8,3.1,"OLAP (400), LABE (1) JUSP (1) LAEG",,,,,,,,,,,
6572,151,10/16/2015,Darren Wong,332,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,151,10/16/2015,Darren Wong,333,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6574,151,10/16/2015,Darren Wong,334,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575,151,10/16/2015,Darren Wong,335,ALIVE,90,none,0,0,0,11,31,33,29,20,13,10,10,17,13,12,3.4,2.8,3.2,2.8,2.4,2.3,2.9,2.4,2.3,2.6,LABE (1) OLAP (6),,,,,,,,,,,
6576,151,10/16/2015,Darren Wong,336,ALIVE,80,none,1,0,0,28,44,38,71,34,12,11,12,81,13,18,1.6,1.6,1.4,5.5,6.4,5.5,5.5,4,4.7,1.6,OLAP (750) LAEG (5),,,,,,,,,,,
6577,151,10/16/2015,Darren Wong,337,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,151,10/16/2015,Darren Wong,338,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6579,151,10/16/2015,Darren Wong,339,ALIVE,98,none,0,0,0,4,27,21,20,14,,,,,,,2.3,2,3,2.3,,,,,,,OLAP (10),,,,,,,,,,,
6580,151,10/16/2015,Darren Wong,340,ALIVE,90,none,1,0,0,31,33,30,12,40,12,13,13,34,41,40,2.8,3.5,2.3,1.9,3.8,3.4,2,3.6,3.3,3.7,LAEG (5),,,,,,,,,,,
6581,151,10/16/2015,Darren Wong,341,ALIVE,70,none,0,0,0,13,11,9,14,15,15,12,50,16,6,14,1.9,1.9,1.5,1.4,1.8,6.9,2.6,2.5,2,5.5,OLAP (150) LAEG (5) leaf hopper,,,,,,,,,,,
6582,151,10/16/2015,Darren Wong,342,ALIVE,80,none,0,0,0,37,40,54,52,47,28,15,36,40,14,37,4.5,4,3.7,4.1,3.7,3.4,4,4.4,3.5,3.4,OLAP (1000) LAEG (10) LABE (1),,,,,,,,,,,
6583,151,10/16/2015,Darren Wong,343,ALIVE,90,none,0,0,0,12,36,38,7,33,6,32,38,35,33,36,3.1,3,4.2,1.9,3.4,3.7,3.9,4.1,2.6,1.5,LABE (1) OLAP (400) LACEWING LARVAE (1),,,,,,,,,,,
6584,151,10/16/2015,Darren Wong,344,ALIVE,98,none,0,0,0,2,21,23,,,,,,,,,2.5,2.8,,,,,,,,,LAGE (5),,,,,,,,,,,
6585,151,10/16/2015,Darren Wong,345,ALIVE,90,none,5,0,0,5,30,16,33,19,16,,,,,,1.9,4.4,3.3,2.1,2.3,,,,,,OLAP (5),,,,,,,,,,,
6586,151,10/16/2015,Darren Wong,346,ALIVE,95,none,0,0,0,7,27,11,21,27,5,27,14,,,,3.5,2,3.9,1.4,3,2.8,4,,,,OLAP (1) Ant (1),,,,,,,,,,,
6587,151,10/16/2015,Darren Wong,347,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588,151,10/16/2015,Darren Wong,348,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6589,151,10/16/2015,Darren Wong,349,ALIVE,50,none,0,0,0,2,5,25,,,,,,,,,4,1.8,,,,,,,,,OLAP (15),,,,,,,,,,,
6590,151,10/16/2015,Darren Wong,350,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6591,151,10/16/2015,Darren Wong,351,ALIVE,40,none,0,0,0,5,5,53,9,39,47,,,,,,4.4,1.5,1,4.9,4.8,,,,,,,,,,,,,,,,,
6592,151,10/16/2015,Darren Wong,352,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,151,10/16/2015,Darren Wong,353,ALIVE,98,none,1,0,0,6,33,36,6,20,33,39,,,,,2.9,2.6,1.2,2.9,2.4,3.7,,,,,OLAP(10),,,,,,,,,,,
6594,151,10/16/2015,Darren Wong,354,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,2 small stems (<5cm),,,,,,,,,,,
6595,151,10/16/2015,Darren Wong,355,ALIVE,100,none,0,0,0,6,11,7,11,12,11,18,,,,,1.9,1.3,1.4,1.2,1.2,1.1,,,,,OLAP (10),,,,,,,,,,,
6596,151,10/16/2015,Darren Wong,356,ALIVE,80,none,2,0,0,10,60,66,50,76,72,19,16,61,65,51,4.5,1.6,3.5,4.4,3.7,5.1,4.8,4.3,3.7,1.5,LABE (2) OLAP (300),,,,,,,,,,,
6597,151,10/16/2015,Darren Wong,357,ALIVE,95,none,1,0,0,8,62,47,68,51,23,62,11,9,,,4.4,1.6,1.5,4.4,5.4,5.5,5,1.7,,,LAEG (5),,,,,,,,,,,
6598,152,10/16/2015,Putra Winarto,358,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6599,152,10/16/2015,Putra Winarto,359,ALIVE,70,none,0,0,0,33,13,11,14,61,19,17,18,11,8,9,1.4,1.5,0.8,1.2,0.9,6.7,1.6,1.3,1.1,7.6,LACE (15) OLAP (10),,,,,,,,,,,
6600,152,10/16/2015,Putra Winarto,360,ALIVE,85,none,0,0,0,11,45,50,41,37,31,40,47,44,46,11,3.5,1.4,4.5,5.1,4.4,3.9,2.4,4,4.2,5.6,OLAP (300),,,,,,,,,,,
6601,152,10/16/2015,Putra Winarto,361,ALIVE,100,none,0,0,0,1,,,,,,,,,,,,,,,,,,,,,small stem,,,,,,,,,,,
6602,152,10/16/2015,Putra Winarto,362,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603,152,10/16/2015,Putra Winarto,363,ALIVE,30,none,1,0,0,14,24,20,24,21,10,11,26,38,29,27,6.9,3.3,3.7,2.5,2.9,2.1,1,2.5,3.3,1.8,OLAP (200),,,,,,,,,,,
6604,152,10/16/2015,Putra Winarto,364,ALIVE,60,none,0,0,0,24,49,41,54,41,39,1,26,6,7,10,3,3.1,1.5,1.6,3.2,3.3,3.5,0.3,5.2,0.9,LBB (1) OLAP (20),,,,,,,,,,,
6605,152,10/16/2015,Putra Winarto,365,ALIVE,40,none,0,0,0,1,6,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,
6606,152,10/16/2015,Putra Winarto,366,ALIVE,90,none,0,0,0,1,10,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,
6607,152,10/16/2015,Putra Winarto,367,ALIVE,85,none,1,0,0,5,22,8,14,9,30,,,,,,3.1,0.8,2.7,3.5,2.2,,,,,,,,,,,,,,,,,
6608,152,10/16/2015,Putra Winarto,368,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6609,152,10/16/2015,Putra Winarto,369,ALIVE,50,none,0,0,0,2,11,14,,,,,,,,,2.4,2.1,,,,,,,,,,,,,,,,,,,,
6610,152,10/16/2015,Putra Winarto,370,ALIVE,40,none,5,0,0,13,41,20,8,40,18,14,14,51,7,13,3.7,4,2.3,1.9,4.5,1.4,1.2,0.4,0.6,1.3,OLAP (20),,,,,,,,,,,
6611,152,10/16/2015,Putra Winarto,371,ALIVE,50,none,0,0,0,8,26,26,12,12,6,14,15,11,,,3.6,2.4,0.6,1,0.9,1.4,1.2,1.2,,,OLAP (15),,,,,,,,,,,
6612,152,10/16/2015,Putra Winarto,372,ALIVE,60,none,0,0,0,14,14,13,27,13,13,15,9,12,15,13,1.4,1,4.6,7.8,1.2,0.8,1,1.6,6.6,8.3,CRSP (1) OLAP (20),,,,,,,,,,,
6613,152,10/16/2015,Putra Winarto,373,ALIVE,95,none,0,0,0,1,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
6614,152,10/16/2015,Putra Winarto,374,ALIVE,95,none,1,0,0,11,10,7,14,12,8,11,6,12,8,13,1.6,1.3,1,0.8,0.2,1,1.3,0.9,1.2,0.5,,,,,,,,,,,,
6615,152,10/16/2015,Putra Winarto,375,ALIVE,60,none,0,0,0,6,31,11,8,7,6,22,,,,,0.9,2.5,0.7,0.4,0.8,0.3,,,,,OLAP (50),,,,,,,,,,,
6616,152,10/16/2015,Putra Winarto,376,ALIVE,65,none,1,0,0,39,13,10,37,10,13,40,15,16,60,52,0.8,1.7,2.3,0.8,0.2,8.7,1.2,4.5,0.9,0.4,OLAP (250),,,,,,,,,,,
